id,host_name,latitude,longitude,room_type,accommodates,bedrooms,beds,price,number_of_reviews,review_scores_rating,region_parent_name
41830313,Aine,52.67195,-7.25737,Entire home/apt,16,6,6,$350.00,0,,Kilkenny County Council
37005049,Cathy,52.66002,-7.25085,Private room,2,1,1,$55.00,28,96,Kilkenny County Council
4210721,Sean,52.84584,-7.39393,Private room,2,1,1,$130.00,4,100,Laois County Council
46852007,Anette,55.20632,-7.63775,Entire home/apt,12,6,8,$230.00,0,,Donegal County Council
14348937,M & A,52.81909,-7.43723,Entire home/apt,3,1,2,$48.00,110,98,Laois County Council
23608867,John,53.02478,-7.3124,Private room,3,1,2,$36.00,6,100,Laois County Council
43958389,Bernie,53.59615,-9.97919,Entire home/apt,2,1,1,$80.00,17,98,Galway County Council
27103715,Stephen And Silvana,53.54119,-9.8841,Entire home/apt,1,1,1,$36.00,4,95,Galway County Council
360443,Gerry,55.20931,-7.61944,Entire home/apt,7,3,4,$124.00,9,98,Donegal County Council
34387762,Nora,55.20357,-7.63905,Entire home/apt,10,4,7,$113.00,0,,Donegal County Council
31164349,Alison,53.04909,-7.27415,Private room,3,1,3,$40.00,73,98,Laois County Council
44412616,Heather,55.22393,-7.85213,Private room,2,1,2,$80.00,19,96,Donegal County Council
34574320,Michael,54.85849,-7.65803,Private room,2,1,1,$55.00,1,,Donegal County Council
7015569,Jackie,53.79549,-7.29229,Entire home/apt,16,7,9,"$1,200.00",37,98,Meath County Council
35591260,Anne,52.88916,-7.27912,Private room,4,2,3,$81.00,19,100,Laois County Council
38183924,Elaine,52.94748,-7.29685,Private room,6,3,3,$100.00,0,,Laois County Council
27137036,Sinead,53.12402,-7.13196,Private room,2,1,1,$63.00,3,100,Laois County Council
33018026,Jackie,53.79104,-7.29319,Entire home/apt,6,3,5,$100.00,11,98,Meath County Council
33890957,Diarmuid,53.10385,-7.19663,Entire home/apt,3,2,2,$60.00,34,99,Laois County Council
17491971,Jackie,53.79534,-7.29237,Private room,3,1,2,$165.00,35,99,Meath County Council
15079617,Niall,53.73619,-7.14509,Entire home/apt,4,2,2,$179.00,28,99,Meath County Council
44313326,Richard,53.94271,-8.10137,Entire home/apt,6,3,4,$186.00,0,,Roscommon County Council
38422032,James,53.94097,-8.10052,Entire home/apt,8,,8,$300.00,1,100,Roscommon County Council
7509352,Niall Or Sarah,53.7455,-7.12238,Shared room,4,1,4,$27.00,19,92,Meath County Council
12331517,Niall Or Sarah,53.74651,-7.12174,Private room,2,1,1,$55.00,6,90,Meath County Council
33950277,Emily,53.62211,-6.92622,Private room,2,1,1,$35.00,5,100,Meath County Council
13594104,Mary,53.87277,-8.40651,Private room,2,1,1,$40.00,0,,Roscommon County Council
14207869,Mary & Matt,53.32864,-8.17878,Private room,2,1,2,$30.00,14,96,Roscommon County Council
16733946,Peter & Stephanie,53.41739,-6.46778,Entire home/apt,3,1,3,$66.00,142,97,Meath County Council
28180386,Yasmin,53.45841,-7.97561,Entire home/apt,2,,1,$60.00,277,99,Roscommon County Council
25914365,Annette,53.41948,-7.98104,Private room,2,1,1,$35.00,58,97,Roscommon County Council
23991465,Stephen And Silvana,53.55208,-9.94643,Private room,2,1,1,$38.00,135,92,Galway County Council
44272769,Maureen,53.51853,-9.48606,Private room,8,3,7,$90.00,0,,Galway County Council
32079016,Caroline & Kevin,53.49467,-9.9766,Entire home/apt,5,3,3,$130.00,66,99,Galway County Council
34172291,Connemara Holiday Lettings,53.4853,-9.98582,Entire home/apt,5,3,4,$88.00,1,100,Galway County Council
10693002,P.,53.51276,-6.62178,Private room,2,1,2,$50.00,14,100,Meath County Council
16399604,Love Connemara Cottages,53.47713,-9.80152,Entire home/apt,6,3,5,$81.00,3,93,Galway County Council
5812982,Paddy,53.42358,-8.22067,Entire home/apt,5,2,3,$43.00,71,93,Roscommon County Council
14207783,Mary & Matt,53.32878,-8.17858,Private room,3,1,2,$35.00,8,95,Roscommon County Council
23757894,Sinéad,53.47081,-8.26651,Entire home/apt,7,4,4,$50.00,164,99,Roscommon County Council
17182805,Bernadette,54.08339,-7.45493,Private room,2,1,1,$65.00,39,100,Cavan County Council
13202470,Jacinta,53.42248,-6.56764,Entire home/apt,4,2,3,$189.00,10,98,Meath County Council
12317320,Liz,54.10235,-7.46525,Entire home/apt,7,4,5,$110.00,73,95,Cavan County Council
39314112,Finbar,54.12886,-7.71751,Entire home/apt,7,2,4,$80.00,40,99,Cavan County Council
24168050,James,53.56216,-9.96562,Entire home/apt,4,2,2,$90.00,16,97,Galway County Council
44056218,Ciana,53.55447,-9.95196,Entire home/apt,9,5,6,"$20,515.00",4,100,Galway County Council
33362159,Connemara Coastal Cottages,53.55446,-9.94979,Entire home/apt,4,2,2,$101.00,1,80,Galway County Council
16169610,Connemara Coastal Cottages,53.52358,-10.11892,Entire home/apt,9,4,6,$125.00,1,100,Galway County Council
26177206,Martina,53.5022,-6.46774,Private room,4,2,3,$40.00,132,99,Meath County Council
14135658,Paul & Brian,53.48882,-10.02922,Private room,2,1,0,$49.00,240,91,Galway County Council
27105172,Stephen And Silvana,53.55087,-9.94683,Entire home/apt,2,1,0,$24.00,27,93,Galway County Council
4212511,Liz,53.54791,-9.97028,Entire home/apt,6,4,5,$196.00,11,100,Galway County Council
27047712,Stephen And Silvana,53.55225,-9.94508,Entire home/apt,1,1,0,$12.00,11,95,Galway County Council
43731918,Martin,54.24678,-7.90027,Entire home/apt,6,3,3,$130.00,6,97,Cavan County Council
13558719,Audrey,53.55226,-6.60282,Private room,2,1,1,$41.00,40,99,Meath County Council
12377226,Carina,53.70307,-6.54372,Private room,4,1,1,$121.00,4,100,Meath County Council
26813804,Nicola,53.69534,-6.33108,Private room,2,1,1,$50.00,7,100,Meath County Council
23331413,Stephen And Silvana,53.55327,-9.94623,Shared room,8,1,8,$20.00,91,94,Galway County Council
25002583,Phil,53.70799,-6.25149,Entire home/apt,5,3,3,$110.00,11,100,Meath County Council
35458829,John,53.5927,-9.95318,Entire home/apt,5,3,3,$99.00,15,96,Galway County Council
21726759,Cathal,53.48655,-10.01989,Private room,4,1,1,$50.00,42,97,Galway County Council
15293759,Eddie,53.48711,-10.01762,Private room,2,1,2,$59.00,11,95,Galway County Council
21212657,Connemara Holiday Lettings,53.41602,-10.05855,Entire home/apt,8,4,5,$109.00,1,100,Galway County Council
25768088,Connemara Holiday Lettings,53.4245,-10.07207,Entire home/apt,8,4,5,$141.00,1,100,Galway County Council
44529766,Kevin,54.12824,-7.44472,Entire home/apt,10,5,7,$146.00,1,80,Cavan County Council
32567670,Ken And Maria,54.1012,-7.45057,Entire home/apt,8,4,5,$100.00,1,100,Cavan County Council
39318697,Caroline,53.70598,-6.53932,Entire home/apt,5,3,3,$79.00,3,100,Meath County Council
31914154,Brian,54.00656,-7.41051,Entire home/apt,6,2,4,$191.00,24,99,Cavan County Council
38852921,Quaakie,53.47167,-10.01565,Entire home/apt,6,3,3,$410.00,0,,Galway County Council
12373702,Carina,53.705,-6.5571,Private room,4,1,3,$64.00,23,96,Meath County Council
14135361,Paul & Brian,53.48947,-10.02736,Hotel room,2,1,1,$49.00,306,92,Galway County Council
33216595,Connemara Coastal Cottages,53.62535,-10.19301,Entire home/apt,6,3,4,$110.00,2,90,Galway County Council
35610221,Jane,53.73299,-6.51808,Entire home/apt,3,1,2,$128.00,30,100,Meath County Council
17578879,Tom,53.48818,-10.02896,Entire home/apt,6,3,3,$170.00,0,,Galway County Council
22134597,Connemara Holiday Lettings,53.5592,-10.08755,Entire home/apt,2,1,1,$48.00,4,100,Galway County Council
22698233,Love Connemara Cottages,53.48806,-10.02117,Entire home/apt,4,2,3,$78.00,11,91,Galway County Council
19411909,Brian,53.96641,-7.44901,Entire home/apt,6,2,2,$75.00,77,97,Cavan County Council
37426475,Regina,53.83857,-7.09279,Entire home/apt,8,3,5,$85.00,38,100,Cavan County Council
32135647,Noeleen,53.68347,-6.55049,Private room,1,1,1,$50.00,1,100,Meath County Council
41925213,Pat And Alison,53.6906,-6.45477,Private room,2,1,1,$50.00,1,100,Meath County Council
16674966,Josie,53.68264,-6.5939,Private room,2,1,2,$40.00,49,100,Meath County Council
44015419,Geraldine,53.92702,-7.4127,Entire home/apt,6,3,6,$300.00,4,100,Cavan County Council
11230506,Vivianne,53.51264,-10.06794,Private room,2,1,1,$75.00,265,99,Galway County Council
7572709,Aisling & Jurandir,53.6906,-6.5,Entire home/apt,12,5,6,$729.00,9,95,Meath County Council
12974745,Suzann,53.48725,-10.02025,Entire home/apt,3,1,4,$73.00,47,86,Galway County Council
24716907,Cathriona,53.49224,-10.02328,Private room,1,1,1,$75.00,9,96,Galway County Council
38040167,Mario,52.80114,-6.73924,Private room,3,1,2,$24.00,6,100,Carlow County Council
19861802,Marion,53.85755,-7.31838,Private room,4,2,3,$35.00,1,100,Cavan County Council
21513457,Teach T-Mac,53.90394,-6.80625,Private room,4,1,2,$159.00,2,90,Cavan County Council
30146904,Una,53.67323,-6.57239,Entire home/apt,6,3,4,$32.00,47,98,Meath County Council
14534974,Barbara,52.27908,-7.3672,Entire home/apt,6,3,0,$90.00,286,99,Waterford City And County Council
30326868,Sandra,52.62112,-6.92332,Entire home/apt,7,3,4,$127.00,81,100,Carlow County Council
41993086,Erwina,53.67829,-6.23912,Private room,2,1,1,$100.00,0,,Meath County Council
34365422,Michael,53.73234,-6.48487,Entire home/apt,5,2,3,$125.00,22,98,Meath County Council
2001331,Deborah,52.53936,-6.89715,Entire home/apt,2,1,1,$71.00,35,98,Carlow County Council
31979958,Imagine,52.60005,-6.92245,Entire home/apt,10,4,8,$127.00,0,,Carlow County Council
24216051,Caroline,52.1745,-7.52392,Entire home/apt,4,3,3,$100.00,41,95,Waterford City And County Council
32380261,Erin,53.69135,-6.41707,Entire home/apt,2,1,1,$75.00,31,99,Meath County Council
20895819,Jacinta,53.59083,-7.39049,Entire home/apt,4,2,4,$185.00,11,95,Westmeath County Council
43419408,Philip & Fíona,53.43298,-7.94755,Entire home/apt,4,2,2,$95.00,3,100,Westmeath County Council
20643631,Aisling,53.41464,-7.90228,Private room,7,4,4,$71.00,2,80,Westmeath County Council
16674574,Peter,52.20759,-7.42313,Entire home/apt,6,3,3,$130.00,42,99,Waterford City And County Council
32938169,April,52.27657,-7.7551,Entire home/apt,8,4,4,$100.00,2,100,Waterford City And County Council
3179373,Bishopstown,53.46347,-7.63084,Entire home/apt,16,9,22,"$1,071.00",2,100,Westmeath County Council
18425745,Valarie,51.99197,-7.89086,Private room,2,1,1,$43.00,5,96,Waterford City And County Council
44457937,Adrian,53.44648,-7.49008,Entire home/apt,2,,1,$130.00,0,,Westmeath County Council
44446069,Adrian,53.44485,-7.48855,Entire home/apt,2,,1,$130.00,0,,Westmeath County Council
44457817,Adrian,53.44611,-7.48957,Entire home/apt,2,,1,$130.00,0,,Westmeath County Council
44458855,Adrian,53.44599,-7.48984,Entire home/apt,2,,,$130.00,0,,Westmeath County Council
24554556,Olga,53.57164,-7.27353,Entire home/apt,6,3,5,$185.00,34,99,Westmeath County Council
35904583,Susan,52.23471,-7.05119,Private room,16,6,12,$95.00,1,100,Waterford City And County Council
873095,Nicholas,52.25556,-7.10923,Private room,2,1,1,$31.00,194,90,Waterford City And County Council
41230825,Emer,53.52326,-7.3188,Private room,5,3,3,$200.00,0,,Westmeath County Council
24449709,Marie,53.51967,-7.31272,Private room,3,1,2,$50.00,62,99,Westmeath County Council
18503760,Emer,52.251,-7.09507,Private room,2,1,1,$43.00,151,97,Waterford City And County Council
44639738,Dora & Liam,53.54044,-7.37581,Entire home/apt,2,1,1,$110.00,3,100,Westmeath County Council
38156446,Jenny,52.73919,-6.97445,Entire home/apt,2,1,1,$80.00,16,99,Carlow County Council
35560257,Russell,53.52219,-7.30657,Private room,3,1,3,$40.00,46,99,Westmeath County Council
3178958,Alice,53.5303,-7.35025,Private room,1,1,1,$40.00,4,100,Westmeath County Council
9378649,Michelle,52.26554,-7.01939,Entire home/apt,8,4,4,$362.00,55,97,Waterford City And County Council
42326213,Rachel,53.48091,-7.35348,Entire home/apt,10,,5,"$1,000.00",0,,Westmeath County Council
47040818,Eoin,52.70226,-6.96176,Entire home/apt,4,2,3,$70.00,0,,Carlow County Council
25723907,Ray,54.03141,-9.22478,Entire home/apt,2,1,1,$75.00,20,97,Mayo County Council
35591148,Breege,54.2556,-9.21948,Entire home/apt,2,1,1,$60.00,73,96,Mayo County Council
17121248,Elizabeth,52.71846,-6.97282,Entire home/apt,4,2,3,$80.00,116,99,Carlow County Council
35448615,Vera,52.719,-6.84788,Private room,2,1,1,$33.00,3,100,Carlow County Council
19882985,Lorna,52.15004,-7.00751,Private room,3,1,2,$51.00,27,96,Waterford City And County Council
14589627,Elliott,54.00577,-6.3527,Entire home/apt,4,2,2,$81.00,0,,Louth County Council
39148741,Elizabeth,54.03506,-6.51484,Entire home/apt,4,2,3,$95.00,17,98,Louth County Council
37837715,Martina,53.95442,-6.41117,Private room,2,2,3,$100.00,0,,Louth County Council
34526494,Neil,53.94779,-6.38294,Private room,2,4,2,$50.00,1,100,Louth County Council
11917243,Caroline,53.99146,-6.40023,Private room,2,1,1,$45.00,78,99,Louth County Council
33877678,Ciara,53.96906,-6.38618,Private room,2,1,1,$41.00,24,88,Louth County Council
42009066,Rose,53.9929,-6.39438,Private room,2,2,3,$50.00,0,,Louth County Council
36730801,Michele,52.68918,-6.92756,Private room,6,2,3,$50.00,1,100,Carlow County Council
22542894,Margaret,52.19153,-8.51201,Entire home/apt,6,2,4,$90.00,12,100,Cork County Council
25455718,Mary,52.24833,-8.26671,Private room,1,3,3,$30.00,32,99,Cork County Council
43422298,Sarah & Terence,52.17918,-8.37892,Entire home/apt,4,2,3,$50.00,6,100,Cork County Council
13049050,Maria,51.9248,-8.17736,Private room,1,1,1,$29.00,41,99,Cork County Council
44444753,Noel,54.27978,-9.36999,Private room,4,1,4,$100.00,0,,Mayo County Council
41707740,Geralyn,54.22736,-9.21923,Entire home/apt,15,8,12,$226.00,14,100,Mayo County Council
1235090,Catherine,51.88651,-8.17033,Private room,2,1,1,$90.00,11,100,Cork County Council
41880735,Saheed,53.96388,-6.38032,Private room,2,1,0,$35.00,7,94,Louth County Council
26698042,Christopher,54.53189,-8.15326,Entire home/apt,8,4,6,$120.00,8,85,Donegal County Council
42214563,Paul,54.12521,-9.13499,Entire home/apt,8,4,6,$105.00,8,88,Mayo County Council
22579670,Martin,54.50378,-8.19273,Entire home/apt,8,4,5,$100.00,26,95,Donegal County Council
16422233,Mary Patricia,51.94223,-8.01787,Private room,2,1,1,$32.00,7,100,Cork County Council
35986459,Brendan,51.93076,-7.95449,Private room,2,1,1,$150.00,0,,Cork County Council
12900457,Gertie,51.97229,-8.22067,Private room,4,2,2,$51.00,53,96,Cork County Council
18187628,Gerard,54.12574,-9.00555,Entire home/apt,8,5,5,$115.00,8,97,Mayo County Council
32665269,Thomas,53.91782,-8.91434,Private room,8,3,4,$28.00,10,96,Mayo County Council
43990303,Oisin Jacques,53.981,-9.11244,Private room,1,1,0,$70.00,0,,Mayo County Council
44481544,Nollaig,51.87592,-8.04115,Entire home/apt,2,1,1,$75.00,2,100,Cork County Council
41546598,Gerry,51.85501,-8.03198,Entire home/apt,7,4,0,$71.00,2,80,Cork County Council
29226080,Gerry,51.85548,-8.03195,Entire home/apt,7,4,5,$99.00,0,,Cork County Council
39172051,Frank,54.6167,-8.57209,Entire home/apt,3,1,2,$50.00,33,95,Donegal County Council
45227187,Brendan,53.86999,-8.85101,Entire home/apt,4,2,2,$90.00,1,80,Mayo County Council
24484710,Elaine,54.63155,-8.62965,Entire home/apt,8,4,5,$110.00,28,99,Donegal County Council
23730232,Gary,51.89892,-8.04479,Entire home/apt,6,4,4,$150.00,3,80,Cork County Council
27756127,Eamonn,51.86311,-8.1211,Hotel room,2,1,2,$50.00,31,82,Cork County Council
33764968,Anthony,53.96286,-8.79653,Private room,1,1,1,$48.00,4,90,Mayo County Council
6359852,Finbarr,51.94456,-7.85422,Private room,4,2,3,$45.00,114,96,Cork County Council
33922237,Frank,53.89159,-8.92981,Private room,2,1,1,$45.00,4,100,Mayo County Council
42252886,Hugh,54.72133,-8.64961,Entire home/apt,6,3,4,$78.00,7,100,Donegal County Council
26228877,Thomas,54.27722,-9.79389,Entire home/apt,8,4,4,$120.00,42,96,Mayo County Council
1350881,Laetitia,54.71981,-8.66495,Entire home/apt,6,3,0,$65.00,51,93,Donegal County Council
39443527,Ursula,51.82492,-8.38514,Private room,2,,1,$38.00,7,100,Cork County Council
46485886,Giorgia,51.80454,-8.39305,Private room,2,1,1,$50.00,0,,Cork County Council
40319054,Noreen,51.63235,-8.88525,Entire home/apt,4,2,2,$107.00,12,100,Cork County Council
44429002,Anthony,54.30036,-9.78273,Entire home/apt,6,3,3,$70.00,17,100,Mayo County Council
15152913,Squire,51.57305,-8.92942,Entire home/apt,4,1,3,$171.00,0,,Cork County Council
41688932,Thomas,54.59733,-8.15675,Entire home/apt,8,4,5,$225.00,13,100,Donegal County Council
12709346,Sheila,54.63182,-8.35975,Entire home/apt,2,1,1,$80.00,72,95,Donegal County Council
19678386,Ann,54.2118,-9.96661,Private room,2,1,1,$40.00,10,94,Mayo County Council
18562507,Eamonn,54.64037,-8.38775,Entire home/apt,4,2,2,$75.00,28,97,Donegal County Council
34543599,Regina And Joseph,54.21705,-9.98179,Private room,4,1,2,$100.00,3,93,Mayo County Council
14572426,Julie,54.25487,-9.86453,Entire home/apt,9,4,5,$200.00,8,100,Mayo County Council
19816430,Edell,51.61831,-8.89076,Entire home/apt,4,2,3,$110.00,62,99,Cork County Council
33586834,Fiona,54.02384,-9.82517,Private room,4,1,2,$65.00,21,92,Mayo County Council
21546742,Peter,51.53181,-9.16519,Entire home/apt,5,3,4,$150.00,15,99,Cork County Council
43886783,Carol,51.56365,-9.14951,Entire home/apt,2,1,1,$90.00,1,80,Cork County Council
46355658,Bridget,54.66117,-8.29909,Entire home/apt,4,2,3,$100.00,1,100,Donegal County Council
11687393,Ursula,54.47718,-8.29796,Private room,2,1,1,$30.00,117,97,Donegal County Council
14707008,Christina,54.01318,-10.01697,Entire home/apt,4,2,3,$73.00,63,98,Mayo County Council
18381701,Ryan,54.4758,-8.31283,Entire home/apt,16,7,17,$450.00,25,97,Donegal County Council
34008723,Enda,54.62196,-8.43347,Private room,3,1,2,$60.00,42,100,Donegal County Council
14882493,Patricia,54.64112,-8.09789,Private room,3,1,2,$35.00,208,99,Donegal County Council
14813313,Risteard,51.48452,-9.3732,Entire home/apt,5,3,4,$155.00,37,96,Cork County Council
35086147,Maureen,51.59352,-9.09109,Private room,2,1,1,$60.00,8,93,Cork County Council
27588260,Richard,51.52288,-9.16495,Entire home/apt,11,6,7,$399.00,2,100,Cork County Council
27928442,Aidan,54.14638,-9.74542,Entire home/apt,2,1,1,$65.00,35,100,Mayo County Council
25867061,Lynda,54.47799,-8.22415,Private room,2,1,1,$50.00,5,100,Donegal County Council
26439994,Charlotte,53.9418,-8.06996,Private room,2,1,1,$79.00,1,100,Leitrim County Council
44456312,Sinead,54.15193,-10.09463,Entire home/apt,6,2,,$90.00,13,100,Mayo County Council
24570783,Paul,51.56405,-9.11148,Entire home/apt,6,3,4,$152.00,7,100,Cork County Council
18750123,Amanda,53.91792,-9.93595,Entire home/apt,11,5,9,$225.00,18,98,Mayo County Council
13112153,Yvonne And Richard,51.48369,-9.34328,Entire home/apt,7,2,5,$119.00,131,99,Cork County Council
32055561,Bernadette,53.858,-7.92312,Private room,2,1,1,$70.00,2,100,Leitrim County Council
26699181,Charles,54.00131,-10.03584,Entire home/apt,5,3,4,$120.00,4,95,Mayo County Council
26103913,Julie,53.89447,-7.85169,Entire home/apt,6,3,3,$155.00,28,98,Leitrim County Council
44608827,Kenny,53.94455,-8.09536,Entire home/apt,7,2,7,$315.00,1,100,Leitrim County Council
33661015,Bernadette,53.85784,-7.92052,Private room,2,1,1,$70.00,0,,Leitrim County Council
6787888,Kathleen,51.48574,-9.36658,Private room,2,1,1,$50.00,61,99,Cork County Council
43741001,Colette,53.9715,-10.16055,Entire home/apt,8,4,6,$180.00,7,94,Mayo County Council
26436776,Brendan,55.13365,-7.45778,Entire home/apt,11,4,7,$110.00,27,99,Donegal County Council
21438268,Mary,54.21919,-9.97513,Entire home/apt,6,4,5,$79.00,43,98,Mayo County Council
8290809,Martina,55.06588,-7.42117,Private room,11,1,6,$40.00,12,100,Donegal County Council
26139807,Patricia,55.21696,-7.51178,Private room,2,1,1,$60.00,1,100,Donegal County Council
43999462,Anita,55.0671,-7.26986,Entire home/apt,4,1,1,$170.00,0,,Donegal County Council
